badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title 
,,　　在魔法与工业都相当发达的现代都市TORISUTAN中，人们正受到来自“魔族”的威胁，他们对人类使用各种魔法，而普通的警察跟军队已经无法打击这些妖怪。于是一个叫做“魔法管理局”的机构派出了治退魔族的,0,"""雷奥特·斯泰因巴克：三木眞一郎\n卡贝尔特塔·菲尔南迪斯：真堂圭\n奈琳·西蒙斯：前田愛\n""",1.8万人追番,全3话,1,5474,12.1万次播放,1196352000,1196352000,1472436399,,5474,"""脚本：榊一郎\n导演：ウシロシンジ\n人物设定：湯本佳典\n原作：榊一郎\n系列构成：榊一郎\n人物原案：藤城陽\n色彩设计：岩井田洋\n演出：徳本善信\n音乐：柳川剛\n""", 奇幻 战斗,拘束衣
,,金田一少年事件簿黒魔术杀人事件，是金田一耕助的外孙高中生金田一一同青梅竹马七濑美雪、其最大支持者剑持勇警官、宿敌明智健悟警官一起，将遭遇的不计其数的案件利用丝毫不输祖父的拔群推理力一一破解的本格推理漫,0,"""金田一一：松野太纪\n七濑美雪：中川亚纪子\n剑持勇：小杉十郎太\n高远遥一：小野健一\n井泽研太郎：内山昂辉\n火祀晓：及川以造""",1.8万人追番,全2话,1,4304,24.6万次播放,1355673600,1355673600,1464764778,,4304,"""导演：小村敏明\n脚本：村山功\n人设：浅沼昭弘\n动画制作：东映动画\n原画： 佐久間信一""", 推理,金田一少年事件簿 黒魔术杀人事件
,,魔神坛斗士（日语：鎧伝サムライトルーパー，台湾译作铠传，港澳译作铠甲圣斗士）是日本日升动画制作的原创动画，TV版共39集，另有3部OVA。1988年4月30日至1989年3月4日在名古屋电视台播放。中,0,"""真田辽:草尾毅\n秀丽黄:西村朋紘\n伊达征士:中村大樹\n羽柴当麻:竹村拓\n毛利伸:佐々木望\n娜斯汀柳生:日下部かおり\n山野纯:渡辺久美子\n阿罗醐:笹岡繁蔵\n朱天童子:梁田清之""",1.8万人追番,全39话,1,2398,11.5万次播放,578329200,578329200,1511193600,,2398,"""脚本:鳥海尽三、海老沼三郎、渡辺由自\n导演:池田成、浜津守\n原作:矢立肇\n分镜:赤根和樹、米たにヨシトモ、谷田部勝義\n""", 科幻 热血,魔神坛斗士
,,中学二年级的花咲蕾，在搬家的卡车上梦见心之大树被沙漠使徒袭击、Cure Moonlight被击败的场面。从镰仓移居到祖母所在的希望之花市、转入私立明堂学园的蕾希望借着搬家的机会改变内向的自己，却总被我,139,"""花咲蕾：水樹奈々\n来海绘里香：水沢史絵\n蕾天使：水樹奈々\n海天使：水沢史絵\n阳光天使：桑島法子\n月光天使：久川綾\n明堂院树：桑島法子\n月影百合：久川綾\n莎索莉娜：高乃麗\n""",1.8万人追番,全49话,1,1709,47.6万次播放,1265472000,1265472000,1315839797,9.7分,1709,"""原作： 東堂いづみ\n导演： 長峯達也\n脚本： 山田隆司、米村正二、成田良美、伊藤睦美、井上美緒\n演出： 植田秀仁、小村敏明、岩井隆央、広嶋秀樹、中尾幸彦、地岡公俊、大塚隆史、座古明史、川田武範、畑野森生、境宗久、志水淳児、勝間田具治、黒田成美、小川孝治、長峯達也\n音乐： 高梨康治\n人物设定： 馬越嘉彦\n系列构成： 山田隆司\n色彩设计： 佐久間ヨシ子\n作画监督： 河野宏之、山岡直子、青山充、稲上晃、爲我井克美、川村敏江、馬越嘉彦\n原画： 西位輝実、大田和寛、平牧大輔、大塚健、石野聡、山岡直子、濱口明、青山充、すしお、馬越嘉彦、林祐己、馬場充子、中村章子\n动画制作： 東映アニメーション""", 萌系 奇幻 热血 魔法,Heart Catch 光之美少女!
,,阴守家400年前担任保护绀若家的工作，原因是将军不希望好吃的蒟蒻从他手中失传，因此命令阴守一家人保护制作蒟蒻的绀若家！故事讲述的是现代家庭阴守家暗中保护绀若家的故事。阴守家一家三人分别保护绀若家三人，,0,"""阴守 护：私市淳、半場友恵\n绀若优奈\u002F绀若夕菜：中原麻衣\n陰守桜子：伊藤美紀\n陰守堅護：いずみ尚\nぶる丸：山口登\n沢菓愛里：新谷良子\n真双津椿：小島幸子\n服部山芽：清水愛""",1.9万人追番,全12话,1,1399,17.7万次播放,1136563200,1136563200,1316300397,,1399,"""脚本：広田光毅\n导演：ふじもとよしたか\n演出：敷島博英、タムラコータロー\n分镜：加藤洋人、敷島博英、藤沢俊幸、石平信司、康村諒""", 奇幻 后宫,阴守忍者
,,《快盗天使》原是由SAMMY公司开发的一个萌系博彩机游戏上的两个少女，类似于形象代言人或者看板娘。ACG化的剧情讲述了一对青梅竹马的好友兼同学，两人每天繁忙地过着学习、社团生活、及学园祭准备的日子。但,0,"""葉月クルミ：釘宮理恵\n神无月葵：能登麻美子\n水无月遥：田村ゆかり\n如月 唯人：檜山修之\n末永未来：""",1.9万人追番,全12话,1,906,20.3万次播放,1309708800,1309708800,1316593676,,906,"""脚本：伊藤美智子\n导演：岩崎良明\nCV：田村ゆかり、能登麻美子、釘宮理恵\n編曲：どれちゅ、山口朗彦\n原作：サミー\n作詞：しらたまぷりん、ヤスカワショウゴ\n演出：橋本敏一、下司泰弘、鈴木洋平\n分镜：橋本敏一、鈴木洋平、山崎たかし\n歌：あべにゅうぷろじぇくとfeat、水無月遥\n""", 百合 热血,快盗天使TWIN ANGEL
,,西元2191年，地球人类于史上首次与地球外智慧生命体接触，两者之间并引发战端。对方名为“卡米拉斯”。在拥有压倒性军事力量的卡米拉斯攻击下，地球防卫舰队即将溃灭，且由于卡米拉斯冥王星基地发射的游星炸弹对,0,"""森雪：麻上洋子\n古代進：富山敬\n冲田十三：納谷悟朗\n島大介：仲村秀生\n佐渡酒造：永井一郎\n真田志郎：青野武\nアナライザー：緒方賢一\n徳川彦左衛門：永井一郎\nスターシャ：平井道子\n""",1.9万人追番,全26话,1,2451,18.8万次播放,150220800,150220800,1375792433,,2451,"""导演：松本零士\n人物设定：岡迫亘弘\n主题歌演出：ささきいさお\n机械设定：松本零士、スタジオぬえ\n原画：湖川友謙、金田伊功\n原作：松本零士\n分镜：安彦良和\n""", 时泪 科幻 热血,宇宙战舰大和号
,,成年女性的动画世界（大人女子のアニメタイム）是实力派女优×直木赏作家×人气声优的一个企划。第一弹是2011年播出的「滑过河面的风」，现第二弹放送中，第二弹预计由3个短片动画组成，分别为「夕饷（ゆうげ）,0,"""""",1.9万人追番,全1话,1,603,20.5万次播放,1294416000,1294416000,1363076505,,603,"""""", 搞笑 日常,成年女性的动画时间 第一季
,,在黄昏雪中的某个教会，伊达京介被不知被什么人袭击即将断气的母亲亲手刺中心脏——这就是一切的开端。被误认为死去而被埋葬的京介，被美少女岬真夜从墓中掘出，而真夜却又被拥有世界级科技水平的大型跨国企业桐原集,0,"""中原小麦：桃井晴子\n壬生四郎：小野坂昌也\n岬真夜：大谷育江\n""",1.9万人追番,全13话,1,5213,14.1万次播放,986313600,986313600,1468743135,,5213,"""原作：タツノコプロ企画室\n导演：新房昭之\n脚本：荒木憲一、久保田雅史\n分镜：武本康弘、新房昭之、水野和則\n演出：武本康弘、中村健治、浅見松雄、鈴木吉男\n人物设定：渡辺あきお(渡辺明夫)、羽山賢二\n系列构成：関島眞頼\n色彩设计：飯島孝枝\n总作画监督：渡辺明夫\n作画监督：渡辺あきお(渡辺明夫)、羽山賢二、米田光良、北之原孝将（メカ）、門智昭、相澤昌弘、寺岡巌、外崎春雄、小原充、為家尽人、東風屋志郎、工原しげき、湖川友謙\n机械设定：鉄羅紀明\n原画：池田晶子、鉄羅紀明、奥野浩行、亀井幹太\n背景美术：スタジオ?イースター\n主题歌演出：JAM Project\n""", 推理 智斗,魂狩
,,"为了调查和反抗“海迪安”，人类组织起了名为“N.I.D.F.”，战斗机驾驶员哀羽修他们，就这样被卷入了与“海迪安”之间的战斗。
N.I.D.F.的科学主任流姬那由乃所调查的“死者之书”中究竟写了什么？",0,"""哀羽修：小野大辅\n七生愁：中村悠一\n流姬那由乃：水树奈奈\n流姬那乃亚：远藤绫""",1.9万人追番,全27话,1,1287,17.1万次播放,1175529600,1175529600,1302410638,,1287,"""脚本：大野木寛、長岡康史\n导演：佐藤英一、長岡康史\n原作：サテライト、長岡康史\n分镜：博多正寿、影山楙倫、長岡康史\n人物设定：田中雄一、すしお、窪岡俊之\n系列构成：長岡康史\n色彩设计：中山久美子、永濱由紀子\n作画监督：岡崎洋美、三宅雄一郎\n机械设定：河森正治""", 奇幻 科幻 热血,星界死者之书
,,"主要讲述的是体内流有玉依血脉的主人公春日珠纪,身为玉依姬的她继承着封印鬼斩丸的使命,而鬼斩丸是由于某种原因开始苏醒并在村子中集结异形的刀.在接受着命运安排的同时,珠纪的身边出现了一群被称为""守护者""的",0,"""艾利亚：磯村知美\n春日珠纪：三宅麻理恵\n鬼崎拓磨：杉田智和\n鸦取真弘：岡野浩介\n狐邑祐一：浪川大輔\n大蛇卓：平川大輔\n犬戒慎司：下和田裕貴\n狗谷辽：野宮一範\n艾利亚：磯村知美""",1.9万人追番,全13话,1,743,38万次播放,1348934400,1348934400,1356319132,,743,"""总作画监督：岡崎洋美\n原作：オトメイト\n人物原案：カズキヨネ\n演出：高橋知也\n作画监督：阿部美佐緒、沈宏\n分镜：寺東克己、福田道生、花札虎南\n""", 奇幻 乙女,绯色的欠片 第二季
,,时间点为TV版两年后的暑假。海人成为了高中三年生，其他人亦踏出了自己的道路。有天，去了海人家中游玩的哲郎发现了一卷磁带，而当中记录的正是两年前的暑假、拍摄电影前所拍摄的试拍。,0,"""贵月一夏：戸松遥\n雾岛海人：島﨑信長\n谷川柑菜：石原夏織\n石垣 哲郎：荻原秀樹\n北原美樱：阿澄佳奈\n山乃柠檬：田村ゆかり\n贵月笑歌：堀江由衣\n雾岛七海：久川綾\nRinon：日高里菜\n""",1.9万人追番,全1话,1,3837,16.9万次播放,1409241600,1409241600,1461556455,,3837,"""脚本：黒田洋介\n导演：長井龍雪\n人物设定：田中将賀\n人物原案：羽音たらく\n色彩设计：村永麻耶\n分镜：長井龍雪\n美术监督：川本亜夕\n音乐：井内舞子、I've\n""", 催泪 后宫 恋爱 科幻,在盛夏等待 特别篇
,,"火野国中学1年C班的植木耕助，在小学6年级的冬天，从班主任小林老师那里，得到一种特殊的能力，他可以把垃圾变成树木，限定条件是只限手掌能覆盖的垃圾。

植木的同班同学，爱多管闲事的森爱，因留意到植木的超",0,"""植木耕助：朴璐美\n森爱：川上とも子\n佐野清一郎：保志総一朗\n铃子·杰拉德：能登麻美子\n宗屋秀吉：山口勝平\n小林老师：犬丸：石田彰\n罗贝路特·海顿：斎賀みつき\n天界兽（天仔）：長嶝高士\n""",1.9万人追番,全51话,1,2659,29.9万次播放,1112544000,1112544000,1383275501,,2659,"""脚本：西園悟、荒木憲一、鈴木雅詞、久保田雅史、紅優、川瀬敏文\n导演：わたなべひろし\n原作：福地翼\n分镜：新留俊哉\n音乐：多田彰文\n人物设定：田頭しのぶ\n系列构成：川瀬敏文\n色彩设计：松本真司""", 奇幻,植木的法则
,,《御伽草子》是由推出过《攻壳机动队》的知名动画制作公司Production I.G采用日本古代物语所制作的原创同名动画，背景为平安时代中期，并以存在当时的名武将－源赖光与其家臣四天王有关的传说为创作基,0,"""碓井貞光：杉山大\n渡辺綱：三宅健太\n源光：水沢史絵\n源頼光：三木眞一郎\n广播：梯篤司\n""",1.9万人追番,全26话,1,1895,11.3万次播放,1089043200,1089043200,1372404289,,1895,"""脚本：藤咲淳一、櫻井圭記、後藤みどり\n导演：西久保瑞穂\n原作：Production I.G、日本テレビ放送網\n分镜：若林厚史、紅優、西久保瑞穂\n音乐：タニウチヒデキ（平安編）、川井憲次（東京編）\n人物原案：田島昭宇\n人物设定：黄瀬和哉\n系列构成：櫻井圭記\n美术监督：小林七郎、中村隆\n色彩设计：遊佐久美子""", 历史 奇幻,御伽草子
,,《铁胆火车侠》是日本TOMY公司最新摄制的一部动画片。故事的主人公一边是中学生哲雪和米娜娅，一边是以博士号为首的希望号、阳光号等铁胆火车侠。这些火车侠平时每天都各自飞驰在日本各地的高速铁路线上，运送着,0,"""希望号：陈廷轩\n圣桥健太：吴小艺\n威斯特：邓洁丽\n神田美奈子：姜丽仪""",1.9万人追番,全51话,1,2031,23.2万次播放,859910400,859910400,1325104228,,2031,"""导演：廣川集一、新田義方\n人物原案：宮尾岳\n系列构成：白根秀樹\n演出：高橋幸雄、篠崎康行\n分镜：岡野幸男、篠崎康行\n音乐：林有三\n""", 萌系 热血,铁胆火车侠 第一季
,,单行本第3卷同捆。,502,"""木之本樱:丹下桜\n李小狼:くまいもとこ\n大道寺知世:岩男潤子\n可鲁贝洛斯:久川綾\n柊泽艾力欧:佐々木望\n木之本桃矢:関智一\n月城雪兔:緒方恵美\n观月歌帆:篠原恵美\n斯比内鲁·日:冬馬由美""",1.9万人追番,全1话,1,80072,52万次播放,1505232000,1505232000,1522118580,9.5分,23910,"""脚本:大川七瀬\n导演:浅香守生\n人物设定:濱田邦彦\n原作:CLAMP\n色彩设计:橋本賢\n演出:市村徹夫\n分镜:浅香守生\n美术监督:清水友幸\n音乐:根岸貴幸\n""", 魔法 漫改,魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊
,,就读于私立白城学园高中的男主角绫濑裕人，有一位同班同学乃木坂春香，是一位容姿端丽、才色兼备的深闺型千金小姐，有“白银星屑”、“琴键上的公主”等多种美称的学园偶像。但是，某天当裕人代替好友朝仓信长去图书,0,"""绫濑裕人：羽多野渉\n桜坂葉月：清水香里\n""",1.9万人追番,全4话,1,4482,34.2万次播放,1346169600,1346169600,1465184472,,4482,"""脚本：玉井☆豪\n导演：名和宗則\n原作：五十嵐雄策\n人物原案：しゃあ\n演出：所俊克\n分镜：宮崎なぎさ、山本天志、所俊克\n音乐：渡辺剛\n""", 后宫 恋爱,乃木坂春香的秘密 Finale?
